TABLE_NAME,DESCRIPTEUR,SÉQUENCE DE DESCRIPTEURS,NOM DE L’ÉLÉMENT,DESCRIPTION DE L’ÉLÉMENT
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 101,0 20 062,État du sol (recouvert ou non d'une couche de neige),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 101,0 13 013,Hauteur totale de la couche de neige,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,3 01 089,Identification nationale de la station,Pour l'identification du site de surveillance météorologique des routes,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 01 018,Nom abrégé de la station ou du site,Pour l'identification du site de surveillance météorologique des routes,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 01 015,Nom de la station ou de son site,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 01 104,Indicateur d'identification de l'État/ État fédéral,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 01 105,Indicateur de l'axe routier,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 01 106,Emplacement le long de l'axe routier indiqué par des repères de position,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 03 017,Précisions sur le type de station,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 03 018,Type de route,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 03 019,Type de construction,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,3 01 011,"Année, mois, jour",,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,3 01 012,"Heure, minute",,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,3 01 021,Latitude/longitude (précision élevée),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 07 030,Altitude du sol de la station,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 12 101,Température/température de l'air,Mis à valeur manquante (annuler),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 12 103,Point de rosée,Mis à valeur manquante (annuler),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 13 003,Humidité relative,Mis à valeur manquante (annuler),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 20 001,Visibilité horizontale,Mis à valeur manquante (annuler),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,1 09 000,Répétition différée de 9 descripteurs,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 31 001,Facteur de répétition différée du descripteur,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 03 016,Position des capteurs routiers,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 12 128,Température à la surface de la route,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,1 02 000,Répétition différée de 2 descripteurs,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 31 001,Facteur de répétition différée du descripteur,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 07 061,Profondeur sous la surface terrestre,"= 0,30 m dans la première répétition, = par ex. 0,15 ou 0,7 m dans la deuxième répétition",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 12 129,Température sous la surface de la route,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 07 061,Profondeur sous la surface terrestre,Mis à valeur manquante (annuler),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 13 116,Épaisseur de la pellicule d'eau,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 20 138,État du revêtement,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 04 025,Période ou décalage dans le temps,= -15 minutes,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 20 024,Intensité du phénomène,"Intensité (faible, modérée, forte) des précipitations",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 13 055,Intensité des précipitations,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 20 021,Type de précipitation,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 13 011,Précipitations totales/valeur totale de l'équivalent en eau,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 08 021,Caractéristique temporelle,= 2 Moyenne sur une certaine période = -10 minutes,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 04 025,Période ou décalage dans le temps,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 11 001,Direction du vent,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 11 002,Vitesse du vent,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 08 021,Caractéristique temporelle,Mis à valeur manquante (annuler),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 04 025,Période ou décalage dans le temps,En minutes,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 11 043,Direction de la rafale maximale,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 11 041,Vitesse de la rafale maximale,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 102,0 33 005,Informations sur la qualité (données des stations météorologiques automatiques),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 103,3 01 150,Identifiant du WIGOS,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 103,3 07 101,Observation de la neige,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 103,0 13 117,Masse volumique de la neige (teneur en eau liquide),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 103,0 03 028,Technique de mesure de l'équivalent en eau de la neige,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 103,0 13 163,Équivalent en eau de la neige,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 182,3 01 090,"Identification de la station d'observation en surface; heure, coordonnées horizontales et verticales",,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 182,3 02 031,Information sur la pression,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 182,3 02 035,Données synoptiques de base «instantanées»,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 182,3 02 036,Nuages dont la base se situe sous le niveau de la station,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 182,3 02 047,Direction de la dérive des nuages,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 182,0 08 002,Caractéristique verticale (observations en surface),Mis à valeur manquante (annuler),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 182,3 02 048,Direction et hauteur des nuages,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 182,3 02 037,"État du sol, hauteur de neige, température minimale au sol",12 heures précédentes,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 182,0 12 120,Température au sol,s₉T'ₙT'ₙ,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 182,0 12 122,Température minimale au sol la nuit précédente,s₉T'gT'g,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 182,3 02 043,Données synoptiques de base «pour la période»,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 182,3 02 044,Données sur l'évaporation,,
